SHA_PASS,actual_bpb,candidate_generation_ms,category,chunks,compressed_bytes,compression_MiB_s,compression_ms,decompression_MiB_s,decompression_ms,feature_scan_ms,inference_ms,metadata_bytes,metadata_percent,method,microbenchmark_ms,oracle_bytes,oracle_gap_percent,oracle_strategy,original_bytes,peak_RSS_MB,plan_mode,ratio,routing_mode,selected_strategy,selection_ms,selector_confidence,size_bucket,source,source_id,status
True,67.6078431372549,,binary,,862,0.01792620888579136,5.426400020951405,0.0020791917958059396,46.78490001242608,0.03209998249076307,0.0,760,88.16705336426914,C_ai_only,0.0,,,,102,332.25390625,,0.11832946635730858,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\.rscinfo,40edde3ff58386c6e648,PASS
True,67.68627450980392,,binary,,863,0.029947287857563298,3.2481999951414764,0.0027348037141734817,35.56920000119135,0.012899981811642647,0.0,761,88.18076477404404,D_ai_top2,0.0,,,,102,332.25390625,,0.11819235225955968,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\.rscinfo,40edde3ff58386c6e648,PASS
True,68.62745098039215,,binary,,875,0.03295662693113617,2.9516000067815185,0.004318582722545623,22.52470000530593,0.012900010915473104,0.0,773,88.34285714285714,E_confidence_adaptive,0.0,,,,102,332.25390625,,0.11657142857142858,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\.rscinfo,40edde3ff58386c6e648,PASS
True,13.019607843137255,0.0,binary,1,166,0.011031012805807509,8.818300004350021,0.003481821480115109,27.937899983953685,0.0171000137925148,0.0,64,38.55421686746988,F_compact_xaic,0.0,,,,102,332.25390625,requested_chunking,0.6144578313253012,confidence,"[""raw|default|identity""]",0.8899999957066029,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\.rscinfo,40edde3ff58386c6e648,PASS
True,12.862745098039216,0.0,binary,1,164,0.014153588088399454,6.8728000042028725,0.011265565709997545,8.6347000033129,0.015600002370774746,0.0,62,37.80487804878049,G_compact_adaptive,0.0,,,,102,332.25390625,whole_file,0.6219512195121951,confidence,"[""raw|default|identity""]",0.38120002136565745,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\.rscinfo,40edde3ff58386c6e648,PASS
True,12.862745098039216,0.0,binary,1,164,0.013686601110888943,7.10730001446791,0.011802327122788262,8.242000010795891,0.011099997209385037,0.0,62,37.80487804878049,H_full_v2,0.0,N/A,N/A,N/A,102,288.3828125,whole_file,0.6219512195121951,confidence,"[""raw|default|identity""]",0.34119997872039676,1.0,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\.rscinfo,40edde3ff58386c6e648,PASS
True,5.457364341085271,,binary,,176,0.0673697975329017,3.6521999863907695,4.449329348969051,0.05530001362785697,,,,,A_fixed_best,,,,,258,288.3828125,,1.4659090909090908,,brotli-11,,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\web_angular\Dockerfile,f6d8ac25d8ced35c97bb,PASS
True,28.930232558139537,6.748599989805371,binary,,933,0.009461491305198752,26.00519999396056,0.009749261960055407,25.23759999894537,2.5680999970063567,3.168099996400997,764,81.88638799571275,B_hybrid_v1,4.972399998223409,,,,258,288.3828125,,0.2765273311897106,,"{""brotli"": 1}",10.708599991630763,N/A,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\web_angular\Dockerfile,f6d8ac25d8ced35c97bb,PASS
True,28.093023255813954,,binary,,906,0.0019945021938502835,123.36310002137907,0.004321027952157612,56.94199999561533,5.398100009188056,0.667800020892173,737,81.34657836644591,C_ai_only,0.0,,,,258,332.25390625,,0.2847682119205298,,"{""brotli|6|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\web_angular\Dockerfile,f6d8ac25d8ced35c97bb,PASS
True,29.05426356589147,,binary,,937,0.001978211543769434,124.37900001532398,0.009647351170116067,25.50419999170117,3.2241000153589994,1.7730999970808625,754,80.46958377801494,D_ai_top2,1.4927999873179942,,,,258,332.25390625,,0.2753468516542156,,"{""brotli|4|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\web_angular\Dockerfile,f6d8ac25d8ced35c97bb,PASS
True,29.3953488372093,,binary,,948,0.0017301357864201506,142.21310001448728,0.006087237689715253,40.420300007099286,3.028100007213652,1.1012000031769276,765,80.69620253164557,E_confidence_adaptive,1.8220000201836228,,,,258,332.25390625,,0.2721518987341772,,"{""brotli|4|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\web_angular\Dockerfile,f6d8ac25d8ced35c97bb,PASS
True,7.782945736434108,176.83740000938997,binary,1,251,0.001194872827312092,205.919800006086,0.010359434873264914,23.751100001391023,7.151000027079135,0.6973999843467027,68,27.09163346613546,F_compact_xaic,1.4362999936565757,,,,258,332.25390625,requested_chunking,1.0278884462151394,confidence,"[""brotli|4|identity""]",188.18180001107976,0.4472791210690842,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\web_angular\Dockerfile,f6d8ac25d8ced35c97bb,PASS
